Type,N,K,Sched,Chunk,Threads,Time
TASK_A,100000,28,static,0,4,0.963629
TASK_A,100000,28,dynamic,1,4,0.865308
TASK_A,100000,28,dynamic,4,4,0.875602
TASK_A,100000,28,dynamic,16,4,0.869348
TASK_A,100000,28,dynamic,64,4,0.874511
TASK_A,100000,28,guided,1,4,0.924648
TASK_A,100000,28,guided,4,4,0.867892
TASK_A,100000,28,guided,16,4,0.886119
TASK_A,100000,28,guided,64,4,0.86928
TASK_A,100000,28,static,0,8,0.618963
TASK_A,100000,28,dynamic,1,8,0.56754
TASK_A,100000,28,dynamic,4,8,0.551702
TASK_A,100000,28,dynamic,16,8,0.559404
TASK_A,100000,28,dynamic,64,8,0.550857
TASK_A,100000,28,guided,1,8,0.599841
TASK_A,100000,28,guided,4,8,0.61282
TASK_A,100000,28,guided,16,8,0.574261
TASK_A,100000,28,guided,64,8,0.56842
TASK_A,100000,28,static,0,8,0.620213
TASK_A,100000,28,dynamic,1,8,0.561292
TASK_A,100000,28,dynamic,4,8,0.568016
TASK_A,100000,28,dynamic,16,8,0.565581
TASK_A,100000,28,dynamic,64,8,0.556298
TASK_A,100000,28,guided,1,8,0.597978
TASK_A,100000,28,guided,4,8,0.585419
TASK_A,100000,28,guided,16,8,0.579583
TASK_A,100000,28,guided,64,8,0.575093
TASK_A,100000,28,static,0,8,0.622015
TASK_A,100000,28,dynamic,1,8,0.574593
TASK_A,100000,28,dynamic,4,8,0.55623
TASK_A,100000,28,dynamic,16,8,0.554557
TASK_A,100000,28,dynamic,64,8,0.557383
TASK_A,100000,28,guided,1,8,0.604615
TASK_A,100000,28,guided,4,8,0.605824
TASK_A,100000,28,guided,16,8,0.562759
TASK_A,100000,28,guided,64,8,0.577728
TASK_A,100000,28,static,0,8,0.64885
TASK_A,100000,28,dynamic,1,8,0.553952
TASK_A,100000,28,dynamic,4,8,0.559497
TASK_A,100000,28,dynamic,16,8,0.577094
TASK_A,100000,28,dynamic,64,8,0.583581
TASK_A,100000,28,guided,1,8,0.633593
TASK_A,100000,28,guided,4,8,0.6163
TASK_A,100000,28,guided,16,8,0.592231
TASK_A,100000,28,guided,64,8,0.578445
TASK_A,100000,28,static,0,8,0.703421
TASK_A,100000,28,dynamic,1,8,0.618471
TASK_A,100000,28,dynamic,4,8,0.637947
TASK_A,100000,28,dynamic,16,8,0.633579
TASK_A,100000,28,dynamic,64,8,0.636689
TASK_A,100000,28,guided,1,8,0.724369
TASK_A,100000,28,guided,4,8,0.665157
TASK_A,100000,28,guided,16,8,0.69803
TASK_A,100000,28,guided,64,8,0.693049
TASK_A,100000,28,static,0,16,0.679389
TASK_A,100000,28,dynamic,1,16,0.586677
TASK_A,100000,28,dynamic,4,16,0.611709
TASK_A,100000,28,dynamic,16,16,0.612387
TASK_A,100000,28,dynamic,64,16,0.611012
TASK_A,100000,28,guided,1,16,0.70327
TASK_A,100000,28,guided,4,16,0.611056
TASK_A,100000,28,guided,16,16,0.627594
TASK_A,100000,28,guided,64,16,0.61713
TASK_A,100000,28,static,0,16,0.654356
TASK_A,100000,28,dynamic,1,16,0.590237
TASK_A,100000,28,dynamic,4,16,0.613943
TASK_A,100000,28,dynamic,16,16,0.609058
TASK_A,100000,28,dynamic,64,16,0.611998
TASK_A,100000,28,guided,1,16,0.695919
TASK_A,100000,28,guided,4,16,0.573723
TASK_A,100000,28,guided,16,16,0.611794
TASK_A,100000,28,guided,64,16,0.608265
TASK_A,100000,28,static,0,16,0.690628
TASK_A,100000,28,dynamic,1,16,0.574284
TASK_A,100000,28,dynamic,4,16,0.554471
TASK_A,100000,28,dynamic,16,16,0.557191
TASK_A,100000,28,dynamic,64,16,0.587368
TASK_A,100000,28,guided,1,16,0.604945
TASK_A,100000,28,guided,4,16,0.577169
TASK_A,100000,28,guided,16,16,0.597989
TASK_A,100000,28,guided,64,16,0.53717
TASK_A,100000,28,static,0,16,0.61779
TASK_A,100000,28,dynamic,1,16,0.538189
TASK_A,100000,28,dynamic,4,16,0.552819
TASK_A,100000,28,dynamic,16,16,0.577262
TASK_A,100000,28,dynamic,64,16,0.607117
TASK_A,100000,28,guided,1,16,0.691611
TASK_A,100000,28,guided,4,16,0.618956
TASK_A,100000,28,guided,16,16,0.609512
TASK_A,100000,28,guided,64,16,0.679024
TASK_A,100000,28,static,0,16,0.645577
TASK_A,100000,28,dynamic,1,16,0.534205
TASK_A,100000,28,dynamic,4,16,0.575361
TASK_A,100000,28,dynamic,16,16,0.606661
TASK_A,100000,28,dynamic,64,16,0.608112
TASK_A,100000,28,guided,1,16,0.689102
TASK_A,100000,28,guided,4,16,0.649276
TASK_A,100000,28,guided,16,16,0.644638
TASK_A,100000,28,guided,64,16,0.612625
TASK_A,500000,20,static,0,1,0.355505
TASK_A,500000,20,dynamic,1,1,0.330864
TASK_A,500000,20,dynamic,4,1,0.312667
TASK_A,500000,20,dynamic,16,1,0.317228
TASK_A,500000,20,dynamic,64,1,0.321762
TASK_A,500000,20,guided,1,1,0.318556
TASK_A,500000,20,guided,4,1,0.319634
TASK_A,500000,20,guided,16,1,0.325685
TASK_A,500000,20,guided,64,1,0.322488
TASK_A,500000,20,static,0,1,0.317509
TASK_A,500000,20,dynamic,1,1,0.323011
TASK_A,500000,20,dynamic,4,1,0.318145
TASK_A,500000,20,dynamic,16,1,0.322339
TASK_A,500000,20,dynamic,64,1,0.323449
TASK_A,500000,20,guided,1,1,0.319769
TASK_A,500000,20,guided,4,1,0.323164
TASK_A,500000,20,guided,16,1,0.318958
TASK_A,500000,20,guided,64,1,0.322665
TASK_A,500000,20,static,0,1,0.319351
TASK_A,500000,20,dynamic,1,1,0.333578
TASK_A,500000,20,dynamic,4,1,0.309426
TASK_A,500000,20,dynamic,16,1,0.317063
TASK_A,500000,20,dynamic,64,1,0.316639
TASK_A,500000,20,guided,1,1,0.32327
TASK_A,500000,20,guided,4,1,0.308264
TASK_A,500000,20,guided,16,1,0.317097
TASK_A,500000,20,guided,64,1,0.316983
TASK_A,500000,20,static,0,1,0.315558
TASK_A,500000,20,dynamic,1,1,0.320959
TASK_A,500000,20,dynamic,4,1,0.321031
TASK_A,500000,20,dynamic,16,1,0.310301
TASK_A,500000,20,dynamic,64,1,0.314261
TASK_A,500000,20,guided,1,1,0.321693
TASK_A,500000,20,guided,4,1,0.309732
TASK_A,500000,20,guided,16,1,0.314143
TASK_A,500000,20,guided,64,1,0.318914
TASK_A,500000,20,static,0,1,0.332463
TASK_A,500000,20,dynamic,1,1,0.319042
TASK_A,500000,20,dynamic,4,1,0.323111
TASK_A,500000,20,dynamic,16,1,0.308409
TASK_A,500000,20,dynamic,64,1,0.313354
TASK_A,500000,20,guided,1,1,0.313344
TASK_A,500000,20,guided,4,1,0.330276
TASK_A,500000,20,guided,16,1,0.326817
TASK_A,500000,20,guided,64,1,0.30687
TASK_A,500000,20,static,0,2,0.173835
TASK_A,500000,20,dynamic,1,2,0.174436
TASK_A,500000,20,dynamic,4,2,0.213145
TASK_A,500000,20,dynamic,16,2,0.168259
TASK_A,500000,20,dynamic,64,2,0.169821
TASK_A,500000,20,guided,1,2,0.167066
TASK_A,500000,20,guided,4,2,0.174204
TASK_A,500000,20,guided,16,2,0.178057
TASK_A,500000,20,guided,64,2,0.17553
TASK_A,500000,20,static,0,2,0.193276
TASK_A,500000,20,dynamic,1,2,0.186888
TASK_A,500000,20,dynamic,4,2,0.190779
TASK_A,500000,20,dynamic,16,2,0.182626
TASK_A,500000,20,dynamic,64,2,0.176882
TASK_A,500000,20,guided,1,2,0.18589
TASK_A,500000,20,guided,4,2,0.176687
TASK_A,500000,20,guided,16,2,0.193061
TASK_A,500000,20,guided,64,2,0.195699
TASK_A,500000,20,static,0,2,0.182469
TASK_A,500000,20,dynamic,1,2,0.187733
TASK_A,500000,20,dynamic,4,2,0.197491
TASK_A,500000,20,dynamic,16,2,0.168407
TASK_A,500000,20,dynamic,64,2,0.167219
TASK_A,500000,20,guided,1,2,0.17769
TASK_A,500000,20,guided,4,2,0.168971
TASK_A,500000,20,guided,16,2,0.17637
TASK_A,500000,20,guided,64,2,0.171711
TASK_A,500000,20,static,0,2,0.180217
TASK_A,500000,20,dynamic,1,2,0.173762
TASK_A,500000,20,dynamic,4,2,0.169069
TASK_A,500000,20,dynamic,16,2,0.168999
TASK_A,500000,20,dynamic,64,2,0.181468
TASK_A,500000,20,guided,1,2,0.178238
TASK_A,500000,20,guided,4,2,0.215686
TASK_A,500000,20,guided,16,2,0.216214
TASK_A,500000,20,guided,64,2,0.204766
TASK_A,500000,20,static,0,2,0.192465
TASK_A,500000,20,dynamic,1,2,0.198954
TASK_A,500000,20,dynamic,4,2,0.193329
TASK_A,500000,20,dynamic,16,2,0.180445
TASK_A,500000,20,dynamic,64,2,0.180852
TASK_A,500000,20,guided,1,2,0.178817
TASK_A,500000,20,guided,4,2,0.242553
TASK_A,500000,20,guided,16,2,0.271402
TASK_A,500000,20,guided,64,2,0.213701
TASK_A,500000,20,static,0,4,0.126457
TASK_A,500000,20,dynamic,1,4,0.119882
TASK_A,500000,20,dynamic,4,4,0.151769
TASK_A,500000,20,dynamic,16,4,0.120378
TASK_A,500000,20,dynamic,64,4,0.116682
TASK_A,500000,20,guided,1,4,0.128622
TASK_A,500000,20,guided,4,4,0.134265
TASK_A,500000,20,guided,16,4,0.143198
TASK_A,500000,20,guided,64,4,0.139456
TASK_A,500000,20,static,0,4,0.145288
TASK_A,500000,20,dynamic,1,4,0.123756
TASK_A,500000,20,dynamic,4,4,0.116911
TASK_A,500000,20,dynamic,16,4,0.121096
TASK_A,500000,20,dynamic,64,4,0.123502
TASK_A,500000,20,guided,1,4,0.124094
TASK_A,500000,20,guided,4,4,0.128962
TASK_A,500000,20,guided,16,4,0.121815
TASK_A,500000,20,guided,64,4,0.14044
TASK_A,500000,20,static,0,4,0.133279
TASK_A,500000,20,dynamic,1,4,0.13085
TASK_A,500000,20,dynamic,4,4,0.138343
TASK_A,500000,20,dynamic,16,4,0.1295
TASK_A,500000,20,dynamic,64,4,0.119191
TASK_A,500000,20,guided,1,4,0.136518
TASK_A,500000,20,guided,4,4,0.137683
TASK_A,500000,20,guided,16,4,0.118156
TASK_A,500000,20,guided,64,4,0.121766
TASK_A,500000,20,static,0,4,0.136118
TASK_A,500000,20,dynamic,1,4,0.122987
TASK_A,500000,20,dynamic,4,4,0.12018
TASK_A,500000,20,dynamic,16,4,0.129616
TASK_A,500000,20,dynamic,64,4,0.148668
TASK_A,500000,20,guided,1,4,0.146502
TASK_A,500000,20,guided,4,4,0.14727
TASK_A,500000,20,guided,16,4,0.115032
TASK_A,500000,20,guided,64,4,0.138411
TASK_A,500000,20,static,0,4,0.133174
TASK_A,500000,20,dynamic,1,4,0.127033
TASK_A,500000,20,dynamic,4,4,0.120211
TASK_A,500000,20,dynamic,16,4,0.12203
TASK_A,500000,20,dynamic,64,4,0.118334
TASK_A,500000,20,guided,1,4,0.140156
TASK_A,500000,20,guided,4,4,0.140645
TASK_A,500000,20,guided,16,4,0.134813
TASK_A,500000,20,guided,64,4,0.114579
TASK_A,500000,20,static,0,8,0.0902241
TASK_A,500000,20,dynamic,1,8,0.0857831
TASK_A,500000,20,dynamic,4,8,0.0803528
TASK_A,500000,20,dynamic,16,8,0.0811591
TASK_A,500000,20,dynamic,64,8,0.080494
TASK_A,500000,20,guided,1,8,0.0900577
TASK_A,500000,20,guided,4,8,0.0810769
TASK_A,500000,20,guided,16,8,0.0825554
TASK_A,500000,20,guided,64,8,0.0884426
TASK_A,500000,20,static,0,8,0.0962849
TASK_A,500000,20,dynamic,1,8,0.0853258
TASK_A,500000,20,dynamic,4,8,0.0816718
TASK_A,500000,20,dynamic,16,8,0.0805078
TASK_A,500000,20,dynamic,64,8,0.0798393
TASK_A,500000,20,guided,1,8,0.0930086
TASK_A,500000,20,guided,4,8,0.0811204
TASK_A,500000,20,guided,16,8,0.0816063
TASK_A,500000,20,guided,64,8,0.0931279
TASK_A,500000,20,static,0,8,0.0863795
TASK_A,500000,20,dynamic,1,8,0.0839077
TASK_A,500000,20,dynamic,4,8,0.0816001
TASK_A,500000,20,dynamic,16,8,0.0836591
TASK_A,500000,20,dynamic,64,8,0.0791072
TASK_A,500000,20,guided,1,8,0.083567
TASK_A,500000,20,guided,4,8,0.084588
TASK_A,500000,20,guided,16,8,0.0901648
TASK_A,500000,20,guided,64,8,0.0805065
TASK_A,500000,20,static,0,8,0.0903958
TASK_A,500000,20,dynamic,1,8,0.083759
TASK_A,500000,20,dynamic,4,8,0.0828324
TASK_A,500000,20,dynamic,16,8,0.0820108
TASK_A,500000,20,dynamic,64,8,0.0795317
TASK_A,500000,20,guided,1,8,0.0829622
TASK_A,500000,20,guided,4,8,0.0813095
TASK_A,500000,20,guided,16,8,0.0919611
TASK_A,500000,20,guided,64,8,0.0926561
TASK_A,500000,20,static,0,8,0.0900042
TASK_A,500000,20,dynamic,1,8,0.0866212
TASK_A,500000,20,dynamic,4,8,0.0799212
TASK_A,500000,20,dynamic,16,8,0.0790688
TASK_A,500000,20,dynamic,64,8,0.0810088
TASK_A,500000,20,guided,1,8,0.0809688
TASK_A,500000,20,guided,4,8,0.0801528
TASK_A,500000,20,guided,16,8,0.0922402
TASK_A,500000,20,guided,64,8,0.0817266
TASK_A,500000,20,static,0,16,0.0806203
TASK_A,500000,20,dynamic,1,16,0.0743077
TASK_A,500000,20,dynamic,4,16,0.0716183
TASK_A,500000,20,dynamic,16,16,0.0690876
TASK_A,500000,20,dynamic,64,16,0.069119
TASK_A,500000,20,guided,1,16,0.0796584
TASK_A,500000,20,guided,4,16,0.0884184
TASK_A,500000,20,guided,16,16,0.07883
TASK_A,500000,20,guided,64,16,0.0806169
TASK_A,500000,20,static,0,16,0.0873514
TASK_A,500000,20,dynamic,1,16,0.0908158
TASK_A,500000,20,dynamic,4,16,0.0719499
TASK_A,500000,20,dynamic,16,16,0.0693087
TASK_A,500000,20,dynamic,64,16,0.0680678
TASK_A,500000,20,guided,1,16,0.0768802
TASK_A,500000,20,guided,4,16,0.074837
TASK_A,500000,20,guided,16,16,0.082821
TASK_A,500000,20,guided,64,16,0.0807247
TASK_A,500000,20,static,0,16,0.087318
TASK_A,500000,20,dynamic,1,16,0.0780619
TASK_A,500000,20,dynamic,4,16,0.0724226
TASK_A,500000,20,dynamic,16,16,0.0696211
TASK_A,500000,20,dynamic,64,16,0.068044
TASK_A,500000,20,guided,1,16,0.0756864
TASK_A,500000,20,guided,4,16,0.0782288
TASK_A,500000,20,guided,16,16,0.0748748
TASK_A,500000,20,guided,64,16,0.0781898
TASK_A,500000,20,static,0,16,0.0732792
TASK_A,500000,20,dynamic,1,16,0.0744992
TASK_A,500000,20,dynamic,4,16,0.0723245
TASK_A,500000,20,dynamic,16,16,0.0739487
TASK_A,500000,20,dynamic,64,16,0.0706094
TASK_A,500000,20,guided,1,16,0.0792484
TASK_A,500000,20,guided,4,16,0.0821174
TASK_A,500000,20,guided,16,16,0.0795363
TASK_A,500000,20,guided,64,16,0.084638
TASK_A,500000,20,static,0,16,0.0825966
TASK_A,500000,20,dynamic,1,16,0.0754172
TASK_A,500000,20,dynamic,4,16,0.0726612
TASK_A,500000,20,dynamic,16,16,0.069902
TASK_A,500000,20,dynamic,64,16,0.0702997
TASK_A,500000,20,guided,1,16,0.109783
TASK_A,500000,20,guided,4,16,0.0879444
TASK_A,500000,20,guided,16,16,0.0759193
TASK_A,500000,20,guided,64,16,0.0812947
TASK_A,500000,24,static,0,1,2.03123
TASK_A,500000,24,dynamic,1,1,2.08063
TASK_A,500000,24,dynamic,4,1,2.00351
TASK_A,500000,24,dynamic,16,1,1.97231
TASK_A,500000,24,dynamic,64,1,1.98127
TASK_A,500000,24,guided,1,1,1.9645
TASK_A,500000,24,guided,4,1,1.94104
TASK_A,500000,24,guided,16,1,2.01595
TASK_A,500000,24,guided,64,1,1.92021
TASK_A,500000,24,static,0,1,1.96497
TASK_A,500000,24,dynamic,1,1,1.92879
TASK_A,500000,24,dynamic,4,1,1.92849
TASK_A,500000,24,dynamic,16,1,2.02055
TASK_A,500000,24,dynamic,64,1,1.92958
TASK_A,500000,24,guided,1,1,1.91095
TASK_A,500000,24,guided,4,1,1.91807
TASK_A,500000,24,guided,16,1,1.90251
TASK_A,500000,24,guided,64,1,1.9107
TASK_A,500000,24,static,0,1,1.93367
TASK_A,500000,24,dynamic,1,1,1.93525
TASK_A,500000,24,dynamic,4,1,1.98144
TASK_A,500000,24,dynamic,16,1,1.92625
TASK_A,500000,24,dynamic,64,1,1.96823
TASK_A,500000,24,guided,1,1,1.98751
TASK_A,500000,24,guided,4,1,1.89748
TASK_A,500000,24,guided,16,1,1.97863
TASK_A,500000,24,guided,64,1,1.87846
TASK_A,500000,24,static,0,1,1.8864
TASK_A,500000,24,dynamic,1,1,1.97133
TASK_A,500000,24,dynamic,4,1,1.8697
TASK_A,500000,24,dynamic,16,1,1.88224
TASK_A,500000,24,dynamic,64,1,1.88407
TASK_A,500000,24,guided,1,1,1.95974
TASK_A,500000,24,guided,4,1,1.90699
TASK_A,500000,24,guided,16,1,1.92573
TASK_A,500000,24,guided,64,1,1.91356
TASK_A,500000,24,static,0,1,2.00569
TASK_A,500000,24,dynamic,1,1,1.87162
TASK_A,500000,24,dynamic,4,1,1.87809
TASK_A,500000,24,dynamic,16,1,1.88128
TASK_A,500000,24,dynamic,64,1,1.89423
TASK_A,500000,24,guided,1,1,1.87727
TASK_A,500000,24,guided,4,1,1.87841
TASK_A,500000,24,guided,16,1,1.88589
TASK_A,500000,24,guided,64,1,1.94964
TASK_A,500000,24,static,0,2,0.991409
TASK_A,500000,24,dynamic,1,2,0.999796
TASK_A,500000,24,dynamic,4,2,0.998174
TASK_A,500000,24,dynamic,16,2,1.00165
TASK_A,500000,24,dynamic,64,2,1.00647
TASK_A,500000,24,guided,1,2,1.0149
TASK_A,500000,24,guided,4,2,1.00993
TASK_A,500000,24,guided,16,2,1.01089
TASK_A,500000,24,guided,64,2,1.0081
TASK_A,500000,24,static,0,2,1.01585
TASK_A,500000,24,dynamic,1,2,1.02272
TASK_A,500000,24,dynamic,4,2,1.04706
TASK_A,500000,24,dynamic,16,2,1.01611
TASK_A,500000,24,dynamic,64,2,1.02756
TASK_A,500000,24,guided,1,2,1.01964
TASK_A,500000,24,guided,4,2,1.02367
TASK_A,500000,24,guided,16,2,1.02957
TASK_A,500000,24,guided,64,2,1.02855
TASK_A,500000,24,static,0,2,1.02568
TASK_A,500000,24,dynamic,1,2,1.03002
TASK_A,500000,24,dynamic,4,2,1.02702
TASK_A,500000,24,dynamic,16,2,1.03022
TASK_A,500000,24,dynamic,64,2,1.03988
TASK_A,500000,24,guided,1,2,1.03267
TASK_A,500000,24,guided,4,2,1.03195
TASK_A,500000,24,guided,16,2,1.03838
TASK_A,500000,24,guided,64,2,1.03247
TASK_A,500000,24,static,0,2,1.03504
TASK_A,500000,24,dynamic,1,2,1.06378
TASK_A,500000,24,dynamic,4,2,1.03987
TASK_A,500000,24,dynamic,16,2,1.03247
TASK_A,500000,24,dynamic,64,2,1.03438
TASK_A,500000,24,guided,1,2,1.04049
TASK_A,500000,24,guided,4,2,1.04226
TASK_A,500000,24,guided,16,2,1.04003
TASK_A,500000,24,guided,64,2,1.03596
TASK_A,500000,24,static,0,2,1.0399
TASK_A,500000,24,dynamic,1,2,1.04225
TASK_A,500000,24,dynamic,4,2,1.03616
TASK_A,500000,24,dynamic,16,2,1.03591
TASK_A,500000,24,dynamic,64,2,1.04036
TASK_A,500000,24,guided,1,2,1.03415
TASK_A,500000,24,guided,4,2,1.04245
TASK_A,500000,24,guided,16,2,1.04059
TASK_A,500000,24,guided,64,2,1.03483
TASK_A,500000,24,static,0,4,0.807367
TASK_A,500000,24,dynamic,1,4,0.704029
TASK_A,500000,24,dynamic,4,4,0.712346
TASK_A,500000,24,dynamic,16,4,0.73237
TASK_A,500000,24,dynamic,64,4,0.709658
TASK_A,500000,24,guided,1,4,0.712475
TASK_A,500000,24,guided,4,4,0.844734
TASK_A,500000,24,guided,16,4,0.819461
TASK_A,500000,24,guided,64,4,0.814577
TASK_A,500000,24,static,0,4,0.840232
TASK_A,500000,24,dynamic,1,4,0.717447
TASK_A,500000,24,dynamic,4,4,0.721704
TASK_A,500000,24,dynamic,16,4,0.748069
TASK_A,500000,24,dynamic,64,4,0.721738
TASK_A,500000,24,guided,1,4,0.722383
TASK_A,500000,24,guided,4,4,0.821563
TASK_A,500000,24,guided,16,4,0.939354
TASK_A,500000,24,guided,64,4,0.808183
TASK_A,500000,24,static,0,4,0.821488
TASK_A,500000,24,dynamic,1,4,0.78183
TASK_A,500000,24,dynamic,4,4,0.755639
TASK_A,500000,24,dynamic,16,4,0.791955
TASK_A,500000,24,dynamic,64,4,0.820694
TASK_A,500000,24,guided,1,4,0.845405
TASK_A,500000,24,guided,4,4,0.811436
TASK_A,500000,24,guided,16,4,0.940346
TASK_A,500000,24,guided,64,4,0.737455
TASK_A,500000,24,static,0,4,0.869715
TASK_A,500000,24,dynamic,1,4,0.800543
TASK_A,500000,24,dynamic,4,4,0.819662
TASK_A,500000,24,dynamic,16,4,0.814685
TASK_A,500000,24,dynamic,64,4,0.812509
TASK_A,500000,24,guided,1,4,0.813584
TASK_A,500000,24,guided,4,4,0.786167
TASK_A,500000,24,guided,16,4,0.759341
TASK_A,500000,24,guided,64,4,0.811424
TASK_A,500000,24,static,0,4,0.896231
TASK_A,500000,24,dynamic,1,4,0.83196
TASK_A,500000,24,dynamic,4,4,0.820674
TASK_A,500000,24,dynamic,16,4,0.814271
TASK_A,500000,24,dynamic,64,4,0.815617
TASK_A,500000,24,guided,1,4,0.811913
TASK_A,500000,24,guided,4,4,0.833965
TASK_A,500000,24,guided,16,4,0.804222
TASK_A,500000,24,guided,64,4,0.834649
TASK_A,500000,24,static,0,8,0.599322
TASK_A,500000,24,dynamic,1,8,0.556451
TASK_A,500000,24,dynamic,4,8,0.57011
TASK_A,500000,24,dynamic,16,8,0.570391
TASK_A,500000,24,dynamic,64,8,0.569239
TASK_A,500000,24,guided,1,8,0.571042
TASK_A,500000,24,guided,4,8,0.591502
TASK_A,500000,24,guided,16,8,0.605676
TASK_A,500000,24,guided,64,8,0.603253
TASK_A,500000,24,static,0,8,0.62004
TASK_A,500000,24,dynamic,1,8,0.577394
TASK_A,500000,24,dynamic,4,8,0.571015
TASK_A,500000,24,dynamic,16,8,0.569838
TASK_A,500000,24,dynamic,64,8,0.571158
TASK_A,500000,24,guided,1,8,0.615694
TASK_A,500000,24,guided,4,8,0.555052
TASK_A,500000,24,guided,16,8,0.610755
TASK_A,500000,24,guided,64,8,0.555352
TASK_A,500000,24,static,0,8,0.631259
TASK_A,500000,24,dynamic,1,8,0.551912
TASK_A,500000,24,dynamic,4,8,0.568747
TASK_A,500000,24,dynamic,16,8,0.566309
TASK_A,500000,24,dynamic,64,8,0.567512
TASK_A,500000,24,guided,1,8,0.614818
TASK_A,500000,24,guided,4,8,0.596446
TASK_A,500000,24,guided,16,8,0.552051
TASK_A,500000,24,guided,64,8,0.619414
TASK_A,500000,24,static,0,8,0.622135
TASK_A,500000,24,dynamic,1,8,0.571555
TASK_A,500000,24,dynamic,4,8,0.577572
TASK_A,500000,24,dynamic,16,8,0.537148
TASK_A,500000,24,dynamic,64,8,0.525648
TASK_A,500000,24,guided,1,8,0.573789
TASK_A,500000,24,guided,4,8,0.526576
TASK_A,500000,24,guided,16,8,0.520633
TASK_A,500000,24,guided,64,8,0.590383
TASK_A,500000,24,static,0,8,0.618224
TASK_A,500000,24,dynamic,1,8,0.551983
TASK_A,500000,24,dynamic,4,8,0.56858
TASK_A,500000,24,dynamic,16,8,0.567201
TASK_A,500000,24,dynamic,64,8,0.576487
TASK_A,500000,24,guided,1,8,0.576696
TASK_A,500000,24,guided,4,8,0.61433
TASK_A,500000,24,guided,16,8,0.55961
TASK_A,500000,24,guided,64,8,0.658114
TASK_A,500000,24,static,0,16,0.585986
TASK_A,500000,24,dynamic,1,16,0.528315
TASK_A,500000,24,dynamic,4,16,0.537712
TASK_A,500000,24,dynamic,16,16,0.528659
TASK_A,500000,24,dynamic,64,16,0.530602
TASK_A,500000,24,guided,1,16,0.566226
TASK_A,500000,24,guided,4,16,0.520347
TASK_A,500000,24,guided,16,16,0.543379
TASK_A,500000,24,guided,64,16,0.526778
TASK_A,500000,24,static,0,16,0.557354
TASK_A,500000,24,dynamic,1,16,0.488816
TASK_A,500000,24,dynamic,4,16,0.510598
TASK_A,500000,24,dynamic,16,16,0.51424
TASK_A,500000,24,dynamic,64,16,0.502918
TASK_A,500000,24,guided,1,16,0.569268
TASK_A,500000,24,guided,4,16,0.511369
TASK_A,500000,24,guided,16,16,0.584597
TASK_A,500000,24,guided,64,16,0.556884
TASK_A,500000,24,static,0,16,0.552195
TASK_A,500000,24,dynamic,1,16,0.485051
TASK_A,500000,24,dynamic,4,16,0.506585
TASK_A,500000,24,dynamic,16,16,0.513304
TASK_A,500000,24,dynamic,64,16,0.504098
TASK_A,500000,24,guided,1,16,0.548161
TASK_A,500000,24,guided,4,16,0.56523
TASK_A,500000,24,guided,16,16,0.542448
TASK_A,500000,24,guided,64,16,0.51012
TASK_A,500000,24,static,0,16,0.537575
TASK_A,500000,24,dynamic,1,16,0.488883
TASK_A,500000,24,dynamic,4,16,0.511869
TASK_A,500000,24,dynamic,16,16,0.526724
TASK_A,500000,24,dynamic,64,16,0.53967
TASK_A,500000,24,guided,1,16,0.566893
TASK_A,500000,24,guided,4,16,0.509333
TASK_A,500000,24,guided,16,16,0.545994
TASK_A,500000,24,guided,64,16,0.547611
TASK_A,500000,24,static,0,16,0.536873
TASK_A,500000,24,dynamic,1,16,0.488552
TASK_A,500000,24,dynamic,4,16,0.510333
TASK_A,500000,24,dynamic,16,16,0.512782
TASK_A,500000,24,dynamic,64,16,0.503151
TASK_A,500000,24,guided,1,16,0.57529
TASK_A,500000,24,guided,4,16,0.481639
TASK_A,500000,24,guided,16,16,0.54057
TASK_A,500000,24,guided,64,16,0.524958
TASK_A,500000,28,static,0,1,11.7314
TASK_A,500000,28,dynamic,1,1,11.5136
TASK_A,500000,28,dynamic,4,1,11.6958
TASK_A,500000,28,dynamic,16,1,11.3791
TASK_A,500000,28,dynamic,64,1,11.442
TASK_A,500000,28,guided,1,1,11.2787
TASK_A,500000,28,guided,4,1,11.4657
TASK_A,500000,28,guided,16,1,11.1891
TASK_A,500000,28,guided,64,1,11.2194
TASK_A,500000,28,static,0,1,11.4676
TASK_A,500000,28,dynamic,1,1,11.2079
TASK_A,500000,28,dynamic,4,1,11.2
TASK_A,500000,28,dynamic,16,1,11.2647
TASK_A,500000,28,dynamic,64,1,11.1752
TASK_A,500000,28,guided,1,1,11.6036
TASK_A,500000,28,guided,4,1,11.3603
TASK_A,500000,28,guided,16,1,11.1336
TASK_A,500000,28,guided,64,1,11.1385
TASK_A,500000,28,static,0,1,11.1658
TASK_A,500000,28,dynamic,1,1,11.201
TASK_A,500000,28,dynamic,4,1,11.5862
TASK_A,500000,28,dynamic,16,1,11.0888
TASK_A,500000,28,dynamic,64,1,11.165
TASK_A,500000,28,guided,1,1,11.3066
TASK_A,500000,28,guided,4,1,11.1816
TASK_A,500000,28,guided,16,1,11.4274
TASK_A,500000,28,guided,64,1,11.416
TASK_A,500000,28,static,0,1,11.4659
TASK_A,500000,28,dynamic,1,1,11.3418
TASK_A,500000,28,dynamic,4,1,11.4195
TASK_A,500000,28,dynamic,16,1,11.5068
TASK_A,500000,28,dynamic,64,1,11.4313
TASK_A,500000,28,guided,1,1,11.4964
TASK_A,500000,28,guided,4,1,11.4456
TASK_A,500000,28,guided,16,1,11.996
